athlete_name,gender,course_a,year_a,time_a,course_b,year_b,time_b,delta_seconds,months_between
Scott Robinson #0195,M,berlin,2018,7689,boston,2019,7563,-126,6.93
Scott Robinson #0195,M,berlin,2018,7689,london,2019,7743,54,7.36
Scott Robinson #0195,M,berlin,2018,7689,chicago,2019,7699,10,12.88
Scott Robinson #0195,M,chicago,2018,7620,nyc,2018,7608,-12,0.92
Scott Robinson #0195,M,chicago,2018,7620,tokyo,2019,7485,-135,4.83
Scott Robinson #0195,M,chicago,2018,7620,boston,2019,7563,-57,6.24
Scott Robinson #0195,M,chicago,2018,7620,london,2019,7743,123,6.67
Scott Robinson #0195,M,nyc,2018,7608,tokyo,2019,7485,-123,3.91
Scott Robinson #0195,M,nyc,2018,7608,boston,2019,7563,-45,5.32
Scott Robinson #0195,M,nyc,2018,7608,london,2019,7743,135,5.75
Scott Robinson #0195,M,nyc,2018,7608,chicago,2019,7699,91,11.27
Scott Robinson #0195,M,tokyo,2019,7485,boston,2019,7563,78,1.41
Scott Robinson #0195,M,tokyo,2019,7485,london,2019,7743,258,1.84
Scott Robinson #0195,M,tokyo,2019,7485,chicago,2019,7699,214,7.36
Scott Robinson #0195,M,boston,2019,7563,london,2019,7743,180,0.43
Scott Robinson #0195,M,boston,2019,7563,chicago,2019,7699,136,5.95
Scott Robinson #0195,M,london,2019,7743,chicago,2019,7699,-44,5.52
Scott Robinson #0195,M,berlin,2021,7599,london,2021,7459,-140,0.23
Scott Robinson #0195,M,berlin,2021,7599,boston,2021,7562,-37,0.49
Scott Robinson #0195,M,berlin,2021,7599,tokyo,2021,7562,-37,0.69
Scott Robinson #0195,M,berlin,2021,7599,nyc,2021,7614,15,1.38
Scott Robinson #0195,M,berlin,2021,7599,tokyo,2022,7400,-199,5.29
Scott Robinson #0195,M,berlin,2021,7599,boston,2022,7588,-11,6.7
Scott Robinson #0195,M,berlin,2021,7599,london,2022,7615,16,12.19
Scott Robinson #0195,M,berlin,2021,7599,chicago,2022,7620,21,12.42
Scott Robinson #0195,M,berlin,2021,7599,nyc,2022,7788,189,13.34
Scott Robinson #0195,M,berlin,2021,7599,tokyo,2023,7405,-194,17.25
Scott Robinson #0195,M,london,2021,7459,boston,2021,7562,103,0.26
Scott Robinson #0195,M,london,2021,7459,tokyo,2021,7562,103,0.46
Scott Robinson #0195,M,london,2021,7459,nyc,2021,7614,155,1.15
Scott Robinson #0195,M,london,2021,7459,tokyo,2022,7400,-59,5.06
Scott Robinson #0195,M,london,2021,7459,boston,2022,7588,129,6.47
Scott Robinson #0195,M,london,2021,7459,berlin,2022,7723,264,11.73
Scott Robinson #0195,M,london,2021,7459,chicago,2022,7620,161,12.19
Scott Robinson #0195,M,london,2021,7459,nyc,2022,7788,329,13.11
Scott Robinson #0195,M,london,2021,7459,tokyo,2023,7405,-54,17.02
Scott Robinson #0195,M,boston,2021,7562,tokyo,2021,7562,0,0.2
Scott Robinson #0195,M,boston,2021,7562,nyc,2021,7614,52,0.89
Scott Robinson #0195,M,boston,2021,7562,tokyo,2022,7400,-162,4.8
Scott Robinson #0195,M,boston,2021,7562,berlin,2022,7723,161,11.47
Scott Robinson #0195,M,boston,2021,7562,london,2022,7615,53,11.7
Scott Robinson #0195,M,boston,2021,7562,chicago,2022,7620,58,11.93
Scott Robinson #0195,M,boston,2021,7562,nyc,2022,7788,226,12.84
Scott Robinson #0195,M,boston,2021,7562,tokyo,2023,7405,-157,16.75
Scott Robinson #0195,M,tokyo,2021,7562,nyc,2021,7614,52,0.69
Scott Robinson #0195,M,tokyo,2021,7562,boston,2022,7588,26,6.01
Scott Robinson #0195,M,tokyo,2021,7562,berlin,2022,7723,161,11.27
Scott Robinson #0195,M,tokyo,2021,7562,london,2022,7615,53,11.5
Scott Robinson #0195,M,tokyo,2021,7562,chicago,2022,7620,58,11.73
Scott Robinson #0195,M,tokyo,2021,7562,nyc,2022,7788,226,12.65
Scott Robinson #0195,M,tokyo,2021,7562,boston,2023,7767,205,17.97
Scott Robinson #0195,M,nyc,2021,7614,tokyo,2022,7400,-214,3.91
Scott Robinson #0195,M,nyc,2021,7614,boston,2022,7588,-26,5.32
Scott Robinson #0195,M,nyc,2021,7614,berlin,2022,7723,109,10.58
Scott Robinson #0195,M,nyc,2021,7614,london,2022,7615,1,10.81
Scott Robinson #0195,M,nyc,2021,7614,chicago,2022,7620,6,11.04
Scott Robinson #0195,M,nyc,2021,7614,tokyo,2023,7405,-209,15.87
Scott Robinson #0195,M,nyc,2021,7614,boston,2023,7767,153,17.28
Scott Robinson #0195,M,nyc,2021,7614,london,2023,7389,-225,17.48
Scott Robinson #0195,M,tokyo,2022,7400,boston,2022,7588,188,1.41
Scott Robinson #0195,M,tokyo,2022,7400,berlin,2022,7723,323,6.67
Scott Robinson #0195,M,tokyo,2022,7400,london,2022,7615,215,6.9
Scott Robinson #0195,M,tokyo,2022,7400,chicago,2022,7620,220,7.13
Scott Robinson #0195,M,tokyo,2022,7400,nyc,2022,7788,388,8.05
Scott Robinson #0195,M,tokyo,2022,7400,boston,2023,7767,367,13.37
Scott Robinson #0195,M,tokyo,2022,7400,london,2023,7389,-11,13.57
Scott Robinson #0195,M,boston,2022,7588,berlin,2022,7723,135,5.26
Scott Robinson #0195,M,boston,2022,7588,london,2022,7615,27,5.49
Scott Robinson #0195,M,boston,2022,7588,chicago,2022,7620,32,5.72
Scott Robinson #0195,M,boston,2022,7588,nyc,2022,7788,200,6.64
Scott Robinson #0195,M,boston,2022,7588,tokyo,2023,7405,-183,10.55
Scott Robinson #0195,M,boston,2022,7588,london,2023,7389,-199,12.16
Scott Robinson #0195,M,boston,2022,7588,berlin,2023,7422,-166,17.21
Scott Robinson #0195,M,berlin,2022,7723,london,2022,7615,-108,0.23
Scott Robinson #0195,M,berlin,2022,7723,chicago,2022,7620,-103,0.46
Scott Robinson #0195,M,berlin,2022,7723,nyc,2022,7788,65,1.38
Scott Robinson #0195,M,berlin,2022,7723,tokyo,2023,7405,-318,5.29
Scott Robinson #0195,M,berlin,2022,7723,boston,2023,7767,44,6.7
Scott Robinson #0195,M,berlin,2022,7723,london,2023,7389,-334,6.9
Scott Robinson #0195,M,berlin,2022,7723,nyc,2023,7626,-97,13.34
Scott Robinson #0195,M,london,2022,7615,chicago,2022,7620,5,0.23
Scott Robinson #0195,M,london,2022,7615,nyc,2022,7788,173,1.15
Scott Robinson #0195,M,london,2022,7615,tokyo,2023,7405,-210,5.06
Scott Robinson #0195,M,london,2022,7615,boston,2023,7767,152,6.47
Scott Robinson #0195,M,london,2022,7615,berlin,2023,7422,-193,11.73
Scott Robinson #0195,M,london,2022,7615,nyc,2023,7626,11,13.11
Scott Robinson #0195,M,chicago,2022,7620,nyc,2022,7788,168,0.92
Scott Robinson #0195,M,chicago,2022,7620,tokyo,2023,7405,-215,4.83
Scott Robinson #0195,M,chicago,2022,7620,boston,2023,7767,147,6.24
Scott Robinson #0195,M,chicago,2022,7620,london,2023,7389,-231,6.44
Scott Robinson #0195,M,chicago,2022,7620,berlin,2023,7422,-198,11.5
Scott Robinson #0195,M,chicago,2022,7620,nyc,2023,7626,6,12.88
Scott Robinson #0195,M,nyc,2022,7788,tokyo,2023,7405,-383,3.91
Scott Robinson #0195,M,nyc,2022,7788,boston,2023,7767,-21,5.32
Scott Robinson #0195,M,nyc,2022,7788,london,2023,7389,-399,5.52
Scott Robinson #0195,M,nyc,2022,7788,berlin,2023,7422,-366,10.58
Scott Robinson #0195,M,nyc,2022,7788,london,2024,7494,-294,17.48
Scott Robinson #0195,M,tokyo,2023,7405,boston,2023,7767,362,1.41
Scott Robinson #0195,M,tokyo,2023,7405,london,2023,7389,-16,1.61
Scott Robinson #0195,M,tokyo,2023,7405,berlin,2023,7422,17,6.67
Scott Robinson #0195,M,tokyo,2023,7405,nyc,2023,7626,221,8.05
Scott Robinson #0195,M,tokyo,2023,7405,london,2024,7494,89,13.57
Scott Robinson #0195,M,boston,2023,7767,london,2023,7389,-378,0.2
Scott Robinson #0195,M,boston,2023,7767,berlin,2023,7422,-345,5.26
Scott Robinson #0195,M,boston,2023,7767,nyc,2023,7626,-141,6.64
Scott Robinson #0195,M,boston,2023,7767,london,2024,7494,-273,12.16
Scott Robinson #0195,M,boston,2023,7767,berlin,2024,7596,-171,17.44
Scott Robinson #0195,M,london,2023,7389,berlin,2023,7422,33,5.06
Scott Robinson #0195,M,london,2023,7389,nyc,2023,7626,237,6.44
Scott Robinson #0195,M,london,2023,7389,berlin,2024,7596,207,17.25
Scott Robinson #0195,M,berlin,2023,7422,nyc,2023,7626,204,1.38
Scott Robinson #0195,M,berlin,2023,7422,london,2024,7494,72,6.9
Scott Robinson #0195,M,nyc,2023,7626,london,2024,7494,-132,5.52
Scott Robinson #0195,M,nyc,2023,7626,berlin,2024,7596,-30,10.81
Scott Robinson #0195,M,london,2024,7494,berlin,2024,7596,102,5.29
Scott Robinson #0229,M,london,2018,7952,chicago,2018,7615,-337,5.52
Scott Robinson #0229,M,berlin,2021,7569,chicago,2022,7615,46,12.42
Scott Robinson #0229,M,berlin,2021,7569,nyc,2022,7759,190,13.34
Scott Robinson #0229,M,chicago,2022,7615,nyc,2022,7759,144,0.92
Scott Robinson #0229,M,chicago,2022,7615,london,2023,7567,-48,6.44
Scott Robinson #0229,M,nyc,2022,7759,london,2023,7567,-192,5.52
Scott Robinson #0229,M,nyc,2022,7759,chicago,2023,7531,-228,11.04
Scott Robinson #0229,M,london,2023,7567,chicago,2023,7531,-36,5.52
Scott Ward #0117,M,boston,2022,7627,berlin,2022,7754,127,5.26
Scott Ward #0117,M,boston,2022,7627,london,2023,7586,-41,12.16
Scott Ward #0117,M,berlin,2022,7754,london,2023,7586,-168,6.9
Sifan Chepngetich #0344,W,tokyo,2015,7944,boston,2015,8163,219,1.87
Sifan Chepngetich #0344,W,tokyo,2015,7944,london,2015,7876,-68,2.07
Sifan Chepngetich #0344,W,tokyo,2015,7944,berlin,2015,8079,135,7.13
Sifan Chepngetich #0344,W,tokyo,2015,7944,chicago,2015,8140,196,7.59
Sifan Chepngetich #0344,W,tokyo,2015,7944,nyc,2015,7947,3,8.28
Sifan Chepngetich #0344,W,tokyo,2015,7944,boston,2016,8282,338,13.83
Sifan Chepngetich #0344,W,boston,2015,8163,london,2015,7876,-287,0.2
Sifan Chepngetich #0344,W,boston,2015,8163,berlin,2015,8079,-84,5.26
Sifan Chepngetich #0344,W,boston,2015,8163,chicago,2015,8140,-23,5.72
Sifan Chepngetich #0344,W,boston,2015,8163,nyc,2015,7947,-216,6.41
Sifan Chepngetich #0344,W,boston,2015,8163,berlin,2016,8203,40,17.21
Sifan Chepngetich #0344,W,boston,2015,8163,chicago,2016,8137,-26,17.67
Sifan Chepngetich #0344,W,london,2015,7876,berlin,2015,8079,203,5.06
Sifan Chepngetich #0344,W,london,2015,7876,chicago,2015,8140,264,5.52
Sifan Chepngetich #0344,W,london,2015,7876,nyc,2015,7947,71,6.21
Sifan Chepngetich #0344,W,london,2015,7876,boston,2016,8282,406,11.76
Sifan Chepngetich #0344,W,london,2015,7876,berlin,2016,8203,327,17.02
Sifan Chepngetich #0344,W,london,2015,7876,chicago,2016,8137,261,17.48
Sifan Chepngetich #0344,W,berlin,2015,8079,chicago,2015,8140,61,0.46
Sifan Chepngetich #0344,W,berlin,2015,8079,nyc,2015,7947,-132,1.15
Sifan Chepngetich #0344,W,berlin,2015,8079,boston,2016,8282,203,6.7
Sifan Chepngetich #0344,W,berlin,2015,8079,chicago,2016,8137,58,12.42
Sifan Chepngetich #0344,W,berlin,2015,8079,nyc,2016,8034,-45,13.34
Sifan Chepngetich #0344,W,chicago,2015,8140,nyc,2015,7947,-193,0.69
Sifan Chepngetich #0344,W,chicago,2015,8140,boston,2016,8282,142,6.24
Sifan Chepngetich #0344,W,chicago,2015,8140,berlin,2016,8203,63,11.5
Sifan Chepngetich #0344,W,chicago,2015,8140,nyc,2016,8034,-106,12.88
Sifan Chepngetich #0344,W,nyc,2015,7947,boston,2016,8282,335,5.55
Sifan Chepngetich #0344,W,nyc,2015,7947,berlin,2016,8203,256,10.81
Sifan Chepngetich #0344,W,nyc,2015,7947,chicago,2016,8137,190,11.27
Sifan Chepngetich #0344,W,nyc,2015,7947,london,2017,8209,262,17.71
Sifan Chepngetich #0344,W,boston,2016,8282,berlin,2016,8203,-79,5.26
Sifan Chepngetich #0344,W,boston,2016,8282,chicago,2016,8137,-145,5.72
Sifan Chepngetich #0344,W,boston,2016,8282,nyc,2016,8034,-248,6.64
Sifan Chepngetich #0344,W,boston,2016,8282,london,2017,8209,-73,12.16
Sifan Chepngetich #0344,W,boston,2016,8282,berlin,2017,8254,-28,17.21
Sifan Chepngetich #0344,W,boston,2016,8282,chicago,2017,8216,-66,17.67
Sifan Chepngetich #0344,W,berlin,2016,8203,chicago,2016,8137,-66,0.46
Sifan Chepngetich #0344,W,berlin,2016,8203,nyc,2016,8034,-169,1.38
Sifan Chepngetich #0344,W,berlin,2016,8203,london,2017,8209,6,6.9
Sifan Chepngetich #0344,W,berlin,2016,8203,chicago,2017,8216,13,12.42
Sifan Chepngetich #0344,W,berlin,2016,8203,nyc,2017,8325,122,13.34
Sifan Chepngetich #0344,W,berlin,2016,8203,tokyo,2018,8068,-135,17.02
Sifan Chepngetich #0344,W,chicago,2016,8137,nyc,2016,8034,-103,0.92
Sifan Chepngetich #0344,W,chicago,2016,8137,london,2017,8209,72,6.44
Sifan Chepngetich #0344,W,chicago,2016,8137,berlin,2017,8254,117,11.5
Sifan Chepngetich #0344,W,chicago,2016,8137,nyc,2017,8325,188,12.88
Sifan Chepngetich #0344,W,chicago,2016,8137,tokyo,2018,8068,-69,16.56
Sifan Chepngetich #0344,W,nyc,2016,8034,london,2017,8209,175,5.52
Sifan Chepngetich #0344,W,nyc,2016,8034,berlin,2017,8254,220,10.58
Sifan Chepngetich #0344,W,nyc,2016,8034,chicago,2017,8216,182,11.04
Sifan Chepngetich #0344,W,nyc,2016,8034,tokyo,2018,8068,34,15.64
Sifan Chepngetich #0344,W,nyc,2016,8034,boston,2018,8388,354,17.28
Sifan Chepngetich #0344,W,nyc,2016,8034,london,2018,8588,554,17.48
Sifan Chepngetich #0344,W,london,2017,8209,berlin,2017,8254,45,5.06
Sifan Chepngetich #0344,W,london,2017,8209,chicago,2017,8216,7,5.52
Sifan Chepngetich #0344,W,london,2017,8209,nyc,2017,8325,116,6.44
Sifan Chepngetich #0344,W,london,2017,8209,tokyo,2018,8068,-141,10.12
Sifan Chepngetich #0344,W,london,2017,8209,boston,2018,8388,179,11.76
Sifan Chepngetich #0344,W,berlin,2017,8254,chicago,2017,8216,-38,0.46
Sifan Chepngetich #0344,W,berlin,2017,8254,nyc,2017,8325,71,1.38
Sifan Chepngetich #0344,W,berlin,2017,8254,tokyo,2018,8068,-186,5.06
Sifan Chepngetich #0344,W,berlin,2017,8254,boston,2018,8388,134,6.7
Sifan Chepngetich #0344,W,berlin,2017,8254,london,2018,8588,334,6.9
Sifan Chepngetich #0344,W,berlin,2017,8254,nyc,2018,7908,-346,13.34
Sifan Chepngetich #0344,W,chicago,2017,8216,nyc,2017,8325,109,0.92
Sifan Chepngetich #0344,W,chicago,2017,8216,tokyo,2018,8068,-148,4.6
Sifan Chepngetich #0344,W,chicago,2017,8216,boston,2018,8388,172,6.24
Sifan Chepngetich #0344,W,chicago,2017,8216,london,2018,8588,372,6.44
Sifan Chepngetich #0344,W,chicago,2017,8216,nyc,2018,7908,-308,12.88
Sifan Chepngetich #0344,W,nyc,2017,8325,tokyo,2018,8068,-257,3.68
Sifan Chepngetich #0344,W,nyc,2017,8325,boston,2018,8388,63,5.32
Sifan Chepngetich #0344,W,nyc,2017,8325,london,2018,8588,263,5.52
Sifan Chepngetich #0344,W,nyc,2017,8325,london,2019,8186,-139,17.71
Sifan Chepngetich #0344,W,tokyo,2018,8068,boston,2018,8388,320,1.64
Sifan Chepngetich #0344,W,tokyo,2018,8068,london,2018,8588,520,1.84
Sifan Chepngetich #0344,W,tokyo,2018,8068,nyc,2018,7908,-160,8.28
Sifan Chepngetich #0344,W,tokyo,2018,8068,london,2019,8186,118,14.03
Sifan Chepngetich #0344,W,boston,2018,8388,london,2018,8588,200,0.2
Sifan Chepngetich #0344,W,boston,2018,8388,nyc,2018,7908,-480,6.64
Sifan Chepngetich #0344,W,boston,2018,8388,london,2019,8186,-202,12.39
Sifan Chepngetich #0344,W,boston,2018,8388,berlin,2019,8062,-326,17.44
Sifan Chepngetich #0344,W,boston,2018,8388,chicago,2019,8133,-255,17.9
Sifan Chepngetich #0344,W,london,2018,8588,nyc,2018,7908,-680,6.44
Sifan Chepngetich #0344,W,london,2018,8588,berlin,2019,8062,-526,17.25
Sifan Chepngetich #0344,W,london,2018,8588,chicago,2019,8133,-455,17.71
Sifan Chepngetich #0344,W,nyc,2018,7908,london,2019,8186,278,5.75
Sifan Chepngetich #0344,W,nyc,2018,7908,berlin,2019,8062,154,10.81
Sifan Chepngetich #0344,W,nyc,2018,7908,chicago,2019,8133,225,11.27
Sifan Chepngetich #0344,W,london,2019,8186,berlin,2019,8062,-124,5.06
Sifan Chepngetich #0344,W,london,2019,8186,chicago,2019,8133,-53,5.52
Sifan Chepngetich #0344,W,london,2019,8186,nyc,2019,8110,-76,6.21
Sifan Chepngetich #0344,W,berlin,2019,8062,chicago,2019,8133,71,0.46
Sifan Chepngetich #0344,W,berlin,2019,8062,nyc,2019,8110,48,1.15
Sifan Chepngetich #0344,W,chicago,2019,8133,nyc,2019,8110,-23,0.69
Sifan Chepngetich #0344,W,berlin,2021,8124,london,2021,8154,30,0.23
Sifan Chepngetich #0344,W,berlin,2021,8124,chicago,2021,8299,175,0.46
Sifan Chepngetich #0344,W,berlin,2021,8124,boston,2021,8065,-59,0.49
Sifan Chepngetich #0344,W,berlin,2021,8124,tokyo,2021,8051,-73,0.69
Sifan Chepngetich #0344,W,berlin,2021,8124,nyc,2021,8084,-40,1.38
Sifan Chepngetich #0344,W,berlin,2021,8124,tokyo,2022,8012,-112,5.29
Sifan Chepngetich #0344,W,berlin,2021,8124,boston,2022,8154,30,6.7
Sifan Chepngetich #0344,W,berlin,2021,8124,london,2022,7914,-210,12.19
Sifan Chepngetich #0344,W,berlin,2021,8124,chicago,2022,8160,36,12.42
Sifan Chepngetich #0344,W,berlin,2021,8124,nyc,2022,8203,79,13.34
Sifan Chepngetich #0344,W,berlin,2021,8124,tokyo,2023,7826,-298,17.25
Sifan Chepngetich #0344,W,london,2021,8154,chicago,2021,8299,145,0.23
Sifan Chepngetich #0344,W,london,2021,8154,boston,2021,8065,-89,0.26
Sifan Chepngetich #0344,W,london,2021,8154,tokyo,2021,8051,-103,0.46
Sifan Chepngetich #0344,W,london,2021,8154,nyc,2021,8084,-70,1.15
Sifan Chepngetich #0344,W,london,2021,8154,tokyo,2022,8012,-142,5.06
Sifan Chepngetich #0344,W,london,2021,8154,boston,2022,8154,0,6.47
Sifan Chepngetich #0344,W,london,2021,8154,berlin,2022,8308,154,11.73
Sifan Chepngetich #0344,W,london,2021,8154,chicago,2022,8160,6,12.19
Sifan Chepngetich #0344,W,london,2021,8154,nyc,2022,8203,49,13.11
Sifan Chepngetich #0344,W,london,2021,8154,tokyo,2023,7826,-328,17.02
Sifan Chepngetich #0344,W,chicago,2021,8299,boston,2021,8065,-234,0.03
Sifan Chepngetich #0344,W,chicago,2021,8299,tokyo,2021,8051,-248,0.23
Sifan Chepngetich #0344,W,chicago,2021,8299,nyc,2021,8084,-215,0.92
Sifan Chepngetich #0344,W,chicago,2021,8299,tokyo,2022,8012,-287,4.83
Sifan Chepngetich #0344,W,chicago,2021,8299,boston,2022,8154,-145,6.24
Sifan Chepngetich #0344,W,chicago,2021,8299,berlin,2022,8308,9,11.5
Sifan Chepngetich #0344,W,chicago,2021,8299,london,2022,7914,-385,11.73
Sifan Chepngetich #0344,W,chicago,2021,8299,nyc,2022,8203,-96,12.88
Sifan Chepngetich #0344,W,chicago,2021,8299,tokyo,2023,7826,-473,16.79
Sifan Chepngetich #0344,W,boston,2021,8065,tokyo,2021,8051,-14,0.2
Sifan Chepngetich #0344,W,boston,2021,8065,nyc,2021,8084,19,0.89
Sifan Chepngetich #0344,W,boston,2021,8065,tokyo,2022,8012,-53,4.8
Sifan Chepngetich #0344,W,boston,2021,8065,berlin,2022,8308,243,11.47
Sifan Chepngetich #0344,W,boston,2021,8065,london,2022,7914,-151,11.7
Sifan Chepngetich #0344,W,boston,2021,8065,chicago,2022,8160,95,11.93
Sifan Chepngetich #0344,W,boston,2021,8065,nyc,2022,8203,138,12.84
Sifan Chepngetich #0344,W,boston,2021,8065,tokyo,2023,7826,-239,16.75
Sifan Chepngetich #0344,W,tokyo,2021,8051,nyc,2021,8084,33,0.69
Sifan Chepngetich #0344,W,tokyo,2021,8051,boston,2022,8154,103,6.01
Sifan Chepngetich #0344,W,tokyo,2021,8051,berlin,2022,8308,257,11.27
Sifan Chepngetich #0344,W,tokyo,2021,8051,london,2022,7914,-137,11.5
Sifan Chepngetich #0344,W,tokyo,2021,8051,chicago,2022,8160,109,11.73
Sifan Chepngetich #0344,W,tokyo,2021,8051,nyc,2022,8203,152,12.65
Sifan Chepngetich #0344,W,tokyo,2021,8051,boston,2023,8331,280,17.97
Sifan Chepngetich #0344,W,nyc,2021,8084,tokyo,2022,8012,-72,3.91
Sifan Chepngetich #0344,W,nyc,2021,8084,boston,2022,8154,70,5.32
Sifan Chepngetich #0344,W,nyc,2021,8084,berlin,2022,8308,224,10.58
Sifan Chepngetich #0344,W,nyc,2021,8084,london,2022,7914,-170,10.81
Sifan Chepngetich #0344,W,nyc,2021,8084,chicago,2022,8160,76,11.04
Sifan Chepngetich #0344,W,nyc,2021,8084,tokyo,2023,7826,-258,15.87
Sifan Chepngetich #0344,W,nyc,2021,8084,boston,2023,8331,247,17.28
Sifan Chepngetich #0344,W,nyc,2021,8084,london,2023,7946,-138,17.48
Sifan Chepngetich #0344,W,tokyo,2022,8012,boston,2022,8154,142,1.41
Sifan Chepngetich #0344,W,tokyo,2022,8012,berlin,2022,8308,296,6.67
Sifan Chepngetich #0344,W,tokyo,2022,8012,london,2022,7914,-98,6.9
Sifan Chepngetich #0344,W,tokyo,2022,8012,chicago,2022,8160,148,7.13
Sifan Chepngetich #0344,W,tokyo,2022,8012,nyc,2022,8203,191,8.05
Sifan Chepngetich #0344,W,tokyo,2022,8012,boston,2023,8331,319,13.37
Sifan Chepngetich #0344,W,tokyo,2022,8012,london,2023,7946,-66,13.57
Sifan Chepngetich #0344,W,boston,2022,8154,berlin,2022,8308,154,5.26
Sifan Chepngetich #0344,W,boston,2022,8154,london,2022,7914,-240,5.49
Sifan Chepngetich #0344,W,boston,2022,8154,chicago,2022,8160,6,5.72
Sifan Chepngetich #0344,W,boston,2022,8154,nyc,2022,8203,49,6.64
Sifan Chepngetich #0344,W,boston,2022,8154,tokyo,2023,7826,-328,10.55
Sifan Chepngetich #0344,W,boston,2022,8154,london,2023,7946,-208,12.16
Sifan Chepngetich #0344,W,boston,2022,8154,berlin,2023,8019,-135,17.21
Sifan Chepngetich #0344,W,berlin,2022,8308,london,2022,7914,-394,0.23
Sifan Chepngetich #0344,W,berlin,2022,8308,chicago,2022,8160,-148,0.46
Sifan Chepngetich #0344,W,berlin,2022,8308,nyc,2022,8203,-105,1.38
Sifan Chepngetich #0344,W,berlin,2022,8308,tokyo,2023,7826,-482,5.29
Sifan Chepngetich #0344,W,berlin,2022,8308,boston,2023,8331,23,6.7
Sifan Chepngetich #0344,W,berlin,2022,8308,london,2023,7946,-362,6.9
Sifan Chepngetich #0344,W,berlin,2022,8308,nyc,2023,8044,-264,13.34
Sifan Chepngetich #0344,W,berlin,2022,8308,tokyo,2024,7856,-452,17.25
Sifan Chepngetich #0344,W,london,2022,7914,chicago,2022,8160,246,0.23
Sifan Chepngetich #0344,W,london,2022,7914,nyc,2022,8203,289,1.15
Sifan Chepngetich #0344,W,london,2022,7914,tokyo,2023,7826,-88,5.06
Sifan Chepngetich #0344,W,london,2022,7914,boston,2023,8331,417,6.47
Sifan Chepngetich #0344,W,london,2022,7914,berlin,2023,8019,105,11.73
Sifan Chepngetich #0344,W,london,2022,7914,nyc,2023,8044,130,13.11
Sifan Chepngetich #0344,W,london,2022,7914,tokyo,2024,7856,-58,17.02
Sifan Chepngetich #0344,W,chicago,2022,8160,nyc,2022,8203,43,0.92
Sifan Chepngetich #0344,W,chicago,2022,8160,tokyo,2023,7826,-334,4.83
Sifan Chepngetich #0344,W,chicago,2022,8160,boston,2023,8331,171,6.24
Sifan Chepngetich #0344,W,chicago,2022,8160,london,2023,7946,-214,6.44
Sifan Chepngetich #0344,W,chicago,2022,8160,berlin,2023,8019,-141,11.5
Sifan Chepngetich #0344,W,chicago,2022,8160,nyc,2023,8044,-116,12.88
Sifan Chepngetich #0344,W,chicago,2022,8160,tokyo,2024,7856,-304,16.79
Sifan Chepngetich #0344,W,nyc,2022,8203,tokyo,2023,7826,-377,3.91
Sifan Chepngetich #0344,W,nyc,2022,8203,boston,2023,8331,128,5.32
Sifan Chepngetich #0344,W,nyc,2022,8203,london,2023,7946,-257,5.52
Sifan Chepngetich #0344,W,nyc,2022,8203,berlin,2023,8019,-184,10.58
Sifan Chepngetich #0344,W,nyc,2022,8203,tokyo,2024,7856,-347,15.87
Sifan Chepngetich #0344,W,nyc,2022,8203,boston,2024,7992,-211,17.28
Sifan Chepngetich #0344,W,nyc,2022,8203,london,2024,8013,-190,17.48
Sifan Chepngetich #0344,W,tokyo,2023,7826,boston,2023,8331,505,1.41
Sifan Chepngetich #0344,W,tokyo,2023,7826,london,2023,7946,120,1.61
Sifan Chepngetich #0344,W,tokyo,2023,7826,berlin,2023,8019,193,6.67
Sifan Chepngetich #0344,W,tokyo,2023,7826,nyc,2023,8044,218,8.05
Sifan Chepngetich #0344,W,tokyo,2023,7826,boston,2024,7992,166,13.37
Sifan Chepngetich #0344,W,tokyo,2023,7826,london,2024,8013,187,13.57
Sifan Chepngetich #0344,W,boston,2023,8331,london,2023,7946,-385,0.2
Sifan Chepngetich #0344,W,boston,2023,8331,berlin,2023,8019,-312,5.26
Sifan Chepngetich #0344,W,boston,2023,8331,nyc,2023,8044,-287,6.64
Sifan Chepngetich #0344,W,boston,2023,8331,tokyo,2024,7856,-475,10.55
