athlete_name,country,gender,course,year,date,place,finish_time_seconds
Sara Seidel #0374,CAN,W,nyc,2022,2022-11-06,78,8323
Yalemzerf Hassan #0182,NED,W,nyc,2022,2022-11-06,79,8326
Florence Salpeter #0148,USA,W,nyc,2022,2022-11-06,80,8327
Sifan Cheruiyot #0315,ISR,W,nyc,2022,2022-11-06,81,8327
Peres Hassan #0027,ISR,W,nyc,2022,2022-11-06,82,8329
Lilian Chepngetich #0357,RUS,W,nyc,2022,2022-11-06,83,8334
Tigist Dibaba #0188,USA,W,nyc,2022,2022-11-06,84,8335
Ruth Sisson #0218,NED,W,nyc,2022,2022-11-06,85,8337
Sifan Jepchirchir #0282,GER,W,nyc,2022,2022-11-06,86,8339
Hellen Hassan #0237,CAN,W,nyc,2022,2022-11-06,87,8340
Almaz Keitany #0248,PRK,W,nyc,2022,2022-11-06,88,8340
Molly Ndereba #0054,GER,W,nyc,2022,2022-11-06,89,8340
Aliphine Ndereba #0073,IRL,W,nyc,2022,2022-11-06,90,8341
Keira Salpeter #0322,GER,W,nyc,2022,2022-11-06,91,8342
Lilian Ndereba #0220,ETH,W,nyc,2022,2022-11-06,92,8346
Lilian Yehualaw #0103,PRK,W,nyc,2022,2022-11-06,93,8346
Mary Jepchirchir #0065,AUS,W,nyc,2022,2022-11-06,94,8351
Letesenbet Seidel #0252,CZE,W,nyc,2022,2022-11-06,95,8353
Ruth Ndereba #0172,BHR,W,nyc,2022,2022-11-06,96,8354
Aliphine Hassan #0313,KEN,W,nyc,2022,2022-11-06,97,8361
Keira Frey #0176,AUS,W,nyc,2022,2022-11-06,98,8362
Aliphine Sisson #0338,USA,W,nyc,2022,2022-11-06,99,8366
Tirunesh Assefa #0229,ETH,W,nyc,2022,2022-11-06,100,8373
Birhanu Cherono #0230,MAR,M,nyc,2023,2023-11-05,1,7342
Kelvin Levins #0005,MAR,M,nyc,2023,2023-11-05,2,7366
Tamirat Sambu #0348,GER,M,nyc,2023,2023-11-05,3,7377
Eliud Kipchoge #0004,UGA,M,nyc,2023,2023-11-05,4,7391
Kelvin Lemma #0231,ERI,M,nyc,2023,2023-11-05,5,7405
Kibrom Cherop #0172,ETH,M,nyc,2023,2023-11-05,6,7409
Kenneth Kiptum #0228,NOR,M,nyc,2023,2023-11-05,7,7409
Mohamed Hassan #0284,NED,M,nyc,2023,2023-11-05,8,7413
Ayele Kipsang #0131,BHR,M,nyc,2023,2023-11-05,9,7427
Lelisa Robinson #0097,ITA,M,nyc,2023,2023-11-05,10,7435
Kibrom Kipchoge #0345,ESP,M,nyc,2023,2023-11-05,11,7444
Scott Cherono #0340,ERI,M,nyc,2023,2023-11-05,12,7446
Jared Rupp #0070,GER,M,nyc,2023,2023-11-05,13,7446
Cam Levins #0377,GER,M,nyc,2023,2023-11-05,14,7449
Yuki Levins #0142,JPN,M,nyc,2023,2023-11-05,15,7449
Kibrom Tola #0187,AUS,M,nyc,2023,2023-11-05,16,7462
Hiroto Rupp #0113,UGA,M,nyc,2023,2023-11-05,17,7462
Lawrence Kiptum #0204,BLR,M,nyc,2023,2023-11-05,18,7465
Conner Hailu #0209,USA,M,nyc,2023,2023-11-05,19,7465
Eliud Ward #0119,JPN,M,nyc,2023,2023-11-05,20,7467
Wilson Fauble #0391,UGA,M,nyc,2023,2023-11-05,21,7469
Lelisa Lemma #0060,CAN,M,nyc,2023,2023-11-05,22,7476
Kelvin Hailu #0382,BRA,M,nyc,2023,2023-11-05,23,7477
Galen Fauble #0390,ESP,M,nyc,2023,2023-11-05,24,7477
Lemi Kandie #0100,MAR,M,nyc,2023,2023-11-05,25,7479
Lelisa Desisa #0328,ERI,M,nyc,2023,2023-11-05,26,7480
Tamirat Tola #0385,BLR,M,nyc,2023,2023-11-05,27,7487
Wilson Bett #0152,TZA,M,nyc,2023,2023-11-05,28,7497
Suguru Moen #0095,NOR,M,nyc,2023,2023-11-05,29,7497
Kibrom Cherop #0319,FRA,M,nyc,2023,2023-11-05,30,7502
Lawrence Desisa #0071,MAR,M,nyc,2023,2023-11-05,31,7504
Carlos Cherop #0298,NED,M,nyc,2023,2023-11-05,32,7506
Mo Kipsang #0072,CAN,M,nyc,2023,2023-11-05,33,7508
Sisay Bekele #0104,CAN,M,nyc,2023,2023-11-05,34,7510
Lelisa Desisa #0243,BLR,M,nyc,2023,2023-11-05,35,7510
Conner Bett #0240,NOR,M,nyc,2023,2023-11-05,36,7514
Ayele Robinson #0242,JPN,M,nyc,2023,2023-11-05,37,7516
Kenneth Sambu #0293,GER,M,nyc,2023,2023-11-05,38,7520
Lelisa Hailu #0052,USA,M,nyc,2023,2023-11-05,39,7525
Kibrom Korir #0015,MAR,M,nyc,2023,2023-11-05,40,7527
Carlos Cherop #0333,ETH,M,nyc,2023,2023-11-05,41,7529
Eliud Rotich #0263,KEN,M,nyc,2023,2023-11-05,42,7529
Sondre Cherono #0254,BRA,M,nyc,2023,2023-11-05,43,7530
Mosinet Sambu #0389,ETH,M,nyc,2023,2023-11-05,44,7534
Sisay Tola #0335,AUS,M,nyc,2023,2023-11-05,45,7535
Mo Fauble #0213,TZA,M,nyc,2023,2023-11-05,46,7536
Lelisa Kiptum #0144,ETH,M,nyc,2023,2023-11-05,47,7542
Wilson Geremew #0135,KEN,M,nyc,2023,2023-11-05,48,7545
Hiroto Bett #0276,UGA,M,nyc,2023,2023-11-05,49,7545
Yuki Hassan #0277,GBR,M,nyc,2023,2023-11-05,50,7551
Lelisa Cherop #0207,ETH,M,nyc,2023,2023-11-05,51,7551
Lelisa Tola #0223,USA,M,nyc,2023,2023-11-05,52,7554
Mosinet Moen #0161,AUS,M,nyc,2023,2023-11-05,53,7554
Kelvin Tola #0346,MAR,M,nyc,2023,2023-11-05,54,7561
Ayele Cherono #0281,NED,M,nyc,2023,2023-11-05,55,7562
Brett Hassan #0159,USA,M,nyc,2023,2023-11-05,56,7562
Conner Geremew #0219,NOR,M,nyc,2023,2023-11-05,57,7565
Lelisa Abdi #0326,BRA,M,nyc,2023,2023-11-05,58,7566
Birhanu Rupp #0025,ETH,M,nyc,2023,2023-11-05,59,7566
Jared Lopes #0285,ETH,M,nyc,2023,2023-11-05,60,7566
Mo Desisa #0033,MAR,M,nyc,2023,2023-11-05,61,7567
Lemi Robinson #0160,BLR,M,nyc,2023,2023-11-05,62,7567
Lawrence Kipchoge #0218,ERI,M,nyc,2023,2023-11-05,63,7567
Jared Mutai #0336,ITA,M,nyc,2023,2023-11-05,64,7569
Conner Ward #0250,MAR,M,nyc,2023,2023-11-05,65,7571
Lawrence Lemma #0315,BRA,M,nyc,2023,2023-11-05,66,7572
Birhanu Desisa #0115,KEN,M,nyc,2023,2023-11-05,67,7573
Wilson Abdi #0211,GBR,M,nyc,2023,2023-11-05,68,7574
Wilson Hailu #0259,ERI,M,nyc,2023,2023-11-05,69,7578
Bashir Hailu #0384,ITA,M,nyc,2023,2023-11-05,70,7582
Kelvin Rotich #0151,TZA,M,nyc,2023,2023-11-05,71,7583
Stephen Mutai #0127,ERI,M,nyc,2023,2023-11-05,72,7583
Brett Hassan #0058,GER,M,nyc,2023,2023-11-05,73,7583
Scott Cherop #0270,ERI,M,nyc,2023,2023-11-05,74,7584
Suguru Hailu #0194,MAR,M,nyc,2023,2023-11-05,75,7584
Kenneth Kipsang #0037,ERI,M,nyc,2023,2023-11-05,76,7586
Geoffrey Tola #0141,AUS,M,nyc,2023,2023-11-05,77,7587
Eliud Mutai #0096,JPN,M,nyc,2023,2023-11-05,78,7590
Carlos Kiptum #0092,MAR,M,nyc,2023,2023-11-05,79,7591
Mohamed Cherop #0109,NOR,M,nyc,2023,2023-11-05,80,7592
Lelisa Geremew #0007,ITA,M,nyc,2023,2023-11-05,81,7593
Mosinet Kiptum #0206,ETH,M,nyc,2023,2023-11-05,82,7595
Birhanu Bekele #0094,BHR,M,nyc,2023,2023-11-05,83,7599
Carlos Cherono #0367,UGA,M,nyc,2023,2023-11-05,84,7601
Birhanu Moen #0120,CAN,M,nyc,2023,2023-11-05,85,7606
Geoffrey Bekele #0366,ITA,M,nyc,2023,2023-11-05,86,7607
Mo Ward #0036,BLR,M,nyc,2023,2023-11-05,87,7616
Lawrence Levins #0379,BLR,M,nyc,2023,2023-11-05,88,7620
Scott Robinson #0195,NOR,M,nyc,2023,2023-11-05,89,7626
Conner Bett #0054,CAN,M,nyc,2023,2023-11-05,90,7635
Tamirat Robinson #0084,ITA,M,nyc,2023,2023-11-05,91,7642
Lemi Hassan #0301,ETH,M,nyc,2023,2023-11-05,92,7644
Kenneth Desisa #0236,ETH,M,nyc,2023,2023-11-05,93,7645
Galen Levins #0305,GER,M,nyc,2023,2023-11-05,94,7645
Kelvin Farah #0316,KEN,M,nyc,2023,2023-11-05,95,7646
Geoffrey Farah #0246,GER,M,nyc,2023,2023-11-05,96,7647
Sisay Kipsang #0257,FRA,M,nyc,2023,2023-11-05,97,7648
Jared Cherono #0334,BLR,M,nyc,2023,2023-11-05,98,7649
Lawrence Bett #0268,UGA,M,nyc,2023,2023-11-05,99,7649
Ayele Lopes #0083,AUS,M,nyc,2023,2023-11-05,100,7649
Emily Seidel #0041,ETH,W,nyc,2023,2023-11-05,1,7886
Joyciline Jepchirchir #0298,CZE,W,nyc,2023,2023-11-05,2,7915
Molly Seidel #0339,ESP,W,nyc,2023,2023-11-05,3,7932
Worknesh Seidel #0091,PRK,W,nyc,2023,2023-11-05,4,7938
Aliphine Hassan #0313,KEN,W,nyc,2023,2023-11-05,5,7951
Keira Reichmann #0379,NED,W,nyc,2023,2023-11-05,6,7959
Vivian Gemechu #0121,GBR,W,nyc,2023,2023-11-05,7,7981
Lonnie Reichmann #0310,PRK,W,nyc,2023,2023-11-05,8,7983
Emily Salpeter #0159,ESP,W,nyc,2023,2023-11-05,9,7993
Vivian Jepchirchir #0175,AUS,W,nyc,2023,2023-11-05,10,7995
Tigist Hall #0189,ITA,W,nyc,2023,2023-11-05,11,7996
Keira Frey #0176,AUS,W,nyc,2023,2023-11-05,12,7997
Lilian Yehualaw #0103,PRK,W,nyc,2023,2023-11-05,13,7999
Sifan Gidey #0347,CHN,W,nyc,2023,2023-11-05,14,8002
Almaz Gemechu #0280,PRK,W,nyc,2023,2023-11-05,15,8004
Roza Diver #0361,ETH,W,nyc,2023,2023-11-05,16,8013
Tirunesh Hassan #0223,CZE,W,nyc,2023,2023-11-05,17,8019
Eunice Chepkirui #0043,ROU,W,nyc,2023,2023-11-05,18,8022
Peres Hassan #0027,ISR,W,nyc,2023,2023-11-05,19,8023
Keira Salpeter #0322,GER,W,nyc,2023,2023-11-05,20,8027
Lonah Hall #0369,CZE,W,nyc,2023,2023-11-05,21,8037
Peres Sisson #0398,ESP,W,nyc,2023,2023-11-05,22,8040
Tigist Hall #0003,ESP,W,nyc,2023,2023-11-05,23,8041
Keira Cheruiyot #0181,AUS,W,nyc,2023,2023-11-05,24,8042
Lilian Yehualaw #0373,USA,W,nyc,2023,2023-11-05,25,8043
Sifan Chepngetich #0344,ROU,W,nyc,2023,2023-11-05,26,8044
Emily Hassan #0387,JPN,W,nyc,2023,2023-11-05,27,8048
Tigist Seidel #0264,IRL,W,nyc,2023,2023-11-05,28,8052
Brigid Obiri #0213,PRK,W,nyc,2023,2023-11-05,29,8053
Sutume Frey #0216,JPN,W,nyc,2023,2023-11-05,30,8056
Lonah Ndereba #0029,USA,W,nyc,2023,2023-11-05,31,8056
Tirunesh Gidey #0141,ITA,W,nyc,2023,2023-11-05,32,8057
Lonah Cheruiyot #0299,PRK,W,nyc,2023,2023-11-05,33,8059
Lonnie Ndereba #0340,USA,W,nyc,2023,2023-11-05,34,8060
Almaz Gidey #0222,GBR,W,nyc,2023,2023-11-05,35,8061
Peres Sisson #0303,AUS,W,nyc,2023,2023-11-05,36,8062
Sifan Yehualaw #0102,ETH,W,nyc,2023,2023-11-05,37,8067
Yalemzerf Hassan #0182,NED,W,nyc,2023,2023-11-05,38,8069
Eunice Tuliamuk #0263,CAN,W,nyc,2023,2023-11-05,39,8071
Eunice Dereje #0381,ESP,W,nyc,2023,2023-11-05,40,8074
Sifan Jepkosgei #0111,BHR,W,nyc,2023,2023-11-05,41,8076
Aliphine Dereje #0088,ETH,W,nyc,2023,2023-11-05,42,8077
Lonnie Gemechu #0235,IRL,W,nyc,2023,2023-11-05,43,8078
Letesenbet Kiplagat #0134,NED,W,nyc,2023,2023-11-05,44,8088
Molly Degefa #0190,ETH,W,nyc,2023,2023-11-05,45,8093
Vivian Kosgei #0123,ITA,W,nyc,2023,2023-11-05,46,8096
Vivian Sisson #0291,POL,W,nyc,2023,2023-11-05,47,8096
Joyciline Asefa #0199,IRL,W,nyc,2023,2023-11-05,48,8103
Mary Cheruiyot #0071,NED,W,nyc,2023,2023-11-05,49,8104
Peres Sisson #0234,ITA,W,nyc,2023,2023-11-05,50,8104
Emily Sisson #0187,CAN,W,nyc,2023,2023-11-05,51,8105
Emily Kiplagat #0276,GER,W,nyc,2023,2023-11-05,52,8111
Almaz Keitany #0248,PRK,W,nyc,2023,2023-11-05,53,8111
Lonnie DAmato #0269,CAN,W,nyc,2023,2023-11-05,54,8111
Edna Assefa #0228,ETH,W,nyc,2023,2023-11-05,55,8112
Molly Kiplagat #0192,RUS,W,nyc,2023,2023-11-05,56,8114
Sara Reichmann #0177,GER,W,nyc,2023,2023-11-05,57,8116
Molly Sisson #0090,KEN,W,nyc,2023,2023-11-05,58,8116
Tigist Yehualaw #0232,KEN,W,nyc,2023,2023-11-05,59,8121
Brigid Hall #0129,POL,W,nyc,2023,2023-11-05,60,8123
Eunice Yehualaw #0333,GER,W,nyc,2023,2023-11-05,61,8123
Ruth Degefa #0170,BHR,W,nyc,2023,2023-11-05,62,8128
Sifan Kiplagat #0281,RUS,W,nyc,2023,2023-11-05,63,8131
Sinead Kosgei #0278,USA,W,nyc,2023,2023-11-05,64,8133
Brigid Tuliamuk #0325,BHR,W,nyc,2023,2023-11-05,65,8134
Lonnie Ndereba #0018,ROU,W,nyc,2023,2023-11-05,66,8136
Catherine Dereje #0231,POL,W,nyc,2023,2023-11-05,67,8141
Yalemzerf Dereje #0180,GBR,W,nyc,2023,2023-11-05,68,8144
Hellen Kosgei #0383,CHN,W,nyc,2023,2023-11-05,69,8144
Tirunesh Kiplagat #0124,ISR,W,nyc,2023,2023-11-05,70,8148
Mary Gidey #0390,BHR,W,nyc,2023,2023-11-05,71,8149
Worknesh Keitany #0316,ISR,W,nyc,2023,2023-11-05,72,8150
Keira Degefa #0104,JPN,W,nyc,2023,2023-11-05,73,8151
Roza Hassan #0032,CHN,W,nyc,2023,2023-11-05,74,8151
Sara Cheruiyot #0249,GBR,W,nyc,2023,2023-11-05,75,8156
Keira Sisson #0247,CZE,W,nyc,2023,2023-11-05,76,8156
Lonah Obiri #0202,CHN,W,nyc,2023,2023-11-05,77,8158
Tigist Gidey #0158,ESP,W,nyc,2023,2023-11-05,78,8168
Molly Kiplagat #0233,ROU,W,nyc,2023,2023-11-05,79,8170
Almaz Kiplagat #0309,BHR,W,nyc,2023,2023-11-05,80,8171
Lonah Diver #0214,JPN,W,nyc,2023,2023-11-05,81,8171
Worknesh Diver #0061,GBR,W,nyc,2023,2023-11-05,82,8175
Florence Jepchirchir #0308,AUS,W,nyc,2023,2023-11-05,83,8175
Sara Asefa #0348,ITA,W,nyc,2023,2023-11-05,84,8176
Brigid Ayana #0230,AUS,W,nyc,2023,2023-11-05,85,8179
Lilian Frey #0139,RUS,W,nyc,2023,2023-11-05,86,8185
Mary Hassan #0149,ESP,W,nyc,2023,2023-11-05,87,8186
Tirunesh Chepngetich #0011,USA,W,nyc,2023,2023-11-05,88,8187
Molly Sisson #0019,ROU,W,nyc,2023,2023-11-05,89,8189
Hiwot Frey #0266,RUS,W,nyc,2023,2023-11-05,90,8192
Aliphine DAmato #0327,BHR,W,nyc,2023,2023-11-05,91,8194
Tirunesh Ayana #0293,AUS,W,nyc,2023,2023-11-05,92,8202
Eunice Ayana #0217,ITA,W,nyc,2023,2023-11-05,93,8202
Tirunesh Jepkosgei #0258,NED,W,nyc,2023,2023-11-05,94,8207
Lilian Chepngetich #0357,RUS,W,nyc,2023,2023-11-05,95,8208
Tirunesh Diver #0144,ETH,W,nyc,2023,2023-11-05,96,8208
Hellen Dibaba #0221,POL,W,nyc,2023,2023-11-05,97,8209
Emily Gidey #0329,IRL,W,nyc,2023,2023-11-05,98,8212
Aliphine Sisson #0338,USA,W,nyc,2023,2023-11-05,99,8214
Eunice Frey #0037,CAN,W,nyc,2023,2023-11-05,100,8214
Lelisa Lemma #0060,CAN,M,nyc,2024,2024-11-03,1,7390
Cam Adero #0009,BLR,M,nyc,2024,2024-11-03,2,7411
Galen Fauble #0390,ESP,M,nyc,2024,2024-11-03,3,7432
Wilson Moen #0235,MAR,M,nyc,2024,2024-11-03,4,7445
Mohamed Cherop #0109,NOR,M,nyc,2024,2024-11-03,5,7450
Galen Levins #0305,GER,M,nyc,2024,2024-11-03,6,7458
Kenneth Sambu #0293,GER,M,nyc,2024,2024-11-03,7,7469
Kelvin Rotich #0151,TZA,M,nyc,2024,2024-11-03,8,7471
Lawrence Desisa #0071,MAR,M,nyc,2024,2024-11-03,9,7474
Bashir Hailu #0384,ITA,M,nyc,2024,2024-11-03,10,7486
Birhanu Desisa #0115,KEN,M,nyc,2024,2024-11-03,11,7486
Scott Cherono #0340,ERI,M,nyc,2024,2024-11-03,12,7497
Hiroto Kiptum #0383,ESP,M,nyc,2024,2024-11-03,13,7502
Brett Hassan #0058,GER,M,nyc,2024,2024-11-03,14,7507
Mohamed Hassan #0284,NED,M,nyc,2024,2024-11-03,15,7507
Kenneth Desisa #0236,ETH,M,nyc,2024,2024-11-03,16,7511
Mo Desisa #0033,MAR,M,nyc,2024,2024-11-03,17,7512
Galen Lopes #0145,KEN,M,nyc,2024,2024-11-03,18,7524
Sisay Tola #0335,AUS,M,nyc,2024,2024-11-03,19,7525
Wilson Abdi #0211,GBR,M,nyc,2024,2024-11-03,20,7529
Tamirat Bekele #0174,USA,M,nyc,2024,2024-11-03,21,7530
Ayele Kipsang #0131,BHR,M,nyc,2024,2024-11-03,22,7533
Tamirat Robinson #0084,ITA,M,nyc,2024,2024-11-03,23,7533
Mosinet Moen #0161,AUS,M,nyc,2024,2024-11-03,24,7536
Cam Levins #0377,GER,M,nyc,2024,2024-11-03,25,7540
Kibrom Tola #0187,AUS,M,nyc,2024,2024-11-03,26,7542
Kelvin Lemma #0231,ERI,M,nyc,2024,2024-11-03,27,7543
Lemi Hassan #0301,ETH,M,nyc,2024,2024-11-03,28,7543
Lelisa Desisa #0158,NED,M,nyc,2024,2024-11-03,29,7546
Lelisa Abdi #0326,BRA,M,nyc,2024,2024-11-03,30,7549
Carlos Kiptum #0092,MAR,M,nyc,2024,2024-11-03,31,7552
Birhanu Bekele #0094,BHR,M,nyc,2024,2024-11-03,32,7553
Hiroto Rupp #0113,UGA,M,nyc,2024,2024-11-03,33,7554
Lelisa Cherop #0207,ETH,M,nyc,2024,2024-11-03,34,7556
Birhanu Moen #0120,CAN,M,nyc,2024,2024-11-03,35,7557
Yuki Levins #0142,JPN,M,nyc,2024,2024-11-03,36,7560
Geoffrey Stanley #0165,USA,M,nyc,2024,2024-11-03,37,7562
Ayele Fauble #0208,JPN,M,nyc,2024,2024-11-03,38,7563
Mosinet Kiptum #0206,ETH,M,nyc,2024,2024-11-03,39,7564
Lelisa Desisa #0328,ERI,M,nyc,2024,2024-11-03,40,7565
Kenneth Kiptum #0228,NOR,M,nyc,2024,2024-11-03,41,7565
Eliud Mutai #0096,JPN,M,nyc,2024,2024-11-03,42,7568
Tamirat Sambu #0348,GER,M,nyc,2024,2024-11-03,43,7570
Carlos Cherop #0298,NED,M,nyc,2024,2024-11-03,44,7575
Stephen Mutai #0127,ERI,M,nyc,2024,2024-11-03,45,7576
Lelisa Desisa #0243,BLR,M,nyc,2024,2024-11-03,46,7576
Birhanu Cherono #0230,MAR,M,nyc,2024,2024-11-03,47,7577
Conner Geremew #0219,NOR,M,nyc,2024,2024-11-03,48,7577
Brett Fauble #0153,KEN,M,nyc,2024,2024-11-03,49,7578
Galen Bekele #0173,BLR,M,nyc,2024,2024-11-03,50,7579
Yuki Legese #0053,NED,M,nyc,2024,2024-11-03,51,7580
Conner Adero #0020,GER,M,nyc,2024,2024-11-03,52,7581
Geoffrey Tola #0141,AUS,M,nyc,2024,2024-11-03,53,7585
Wilson Fauble #0391,UGA,M,nyc,2024,2024-11-03,54,7587
Geoffrey Bekele #0366,ITA,M,nyc,2024,2024-11-03,55,7590
Hiroto Rotich #0245,BHR,M,nyc,2024,2024-11-03,56,7594
Lawrence Levins #0017,GER,M,nyc,2024,2024-11-03,57,7598
Galen Hassan #0106,NED,M,nyc,2024,2024-11-03,58,7606
Conner Kandie #0342,GER,M,nyc,2024,2024-11-03,59,7607
Ayele Cherono #0281,NED,M,nyc,2024,2024-11-03,60,7611
Birhanu Rupp #0025,ETH,M,nyc,2024,2024-11-03,61,7611
Lelisa Hailu #0052,USA,M,nyc,2024,2024-11-03,62,7614
Lelisa Kiptum #0144,ETH,M,nyc,2024,2024-11-03,63,7622
Carlos Cherono #0367,UGA,M,nyc,2024,2024-11-03,64,7624
Cam Kipchoge #0234,UGA,M,nyc,2024,2024-11-03,65,7624
Suguru Moen #0095,NOR,M,nyc,2024,2024-11-03,66,7625
Kibrom Kipchoge #0345,ESP,M,nyc,2024,2024-11-03,67,7628
Eliud Kipchoge #0004,UGA,M,nyc,2024,2024-11-03,68,7630
Lemi Bett #0392,NOR,M,nyc,2024,2024-11-03,69,7632
Jared Rupp #0070,GER,M,nyc,2024,2024-11-03,70,7636
Mohamed Lopes #0055,CAN,M,nyc,2024,2024-11-03,71,7640
Kelvin Levins #0005,MAR,M,nyc,2024,2024-11-03,72,7643
Brett Hassan #0159,USA,M,nyc,2024,2024-11-03,73,7645
Kibrom Cherop #0172,ETH,M,nyc,2024,2024-11-03,74,7651
Conner Korir #0182,BHR,M,nyc,2024,2024-11-03,75,7651
Eliud Stanley #0079,TZA,M,nyc,2024,2024-11-03,76,7655
Kelvin Hailu #0382,BRA,M,nyc,2024,2024-11-03,77,7657
Galen Korir #0368,BHR,M,nyc,2024,2024-11-03,78,7660
Kibrom Korir #0015,MAR,M,nyc,2024,2024-11-03,79,7662
Tamirat Tola #0385,BLR,M,nyc,2024,2024-11-03,80,7666
Sisay Kiptum #0067,GER,M,nyc,2024,2024-11-03,81,7667
Ayele Robinson #0242,JPN,M,nyc,2024,2024-11-03,82,7668
Yuki Hassan #0277,GBR,M,nyc,2024,2024-11-03,83,7669
Eliud Geremew #0192,ETH,M,nyc,2024,2024-11-03,84,7670
Wilson Geremew #0135,KEN,M,nyc,2024,2024-11-03,85,7671
Mohamed Korir #0399,UGA,M,nyc,2024,2024-11-03,86,7672
Conner Bett #0054,CAN,M,nyc,2024,2024-11-03,87,7672
Kenneth Legese #0066,GER,M,nyc,2024,2024-11-03,88,7675
Kelvin Tola #0346,MAR,M,nyc,2024,2024-11-03,89,7676
Lawrence Kiptum #0204,BLR,M,nyc,2024,2024-11-03,90,7677
Carlos Desisa #0289,UGA,M,nyc,2024,2024-11-03,91,7677
Suguru Hailu #0194,MAR,M,nyc,2024,2024-11-03,92,7678
Kibrom Korir #0102,FRA,M,nyc,2024,2024-11-03,93,7678
Mohamed Hassan #0073,BHR,M,nyc,2024,2024-11-03,94,7683
Lemi Stanley #0105,FRA,M,nyc,2024,2024-11-03,95,7689
Hiroto Hassan #0021,ETH,M,nyc,2024,2024-11-03,96,7693
Ayele Lopes #0083,AUS,M,nyc,2024,2024-11-03,97,7700
Conner Fauble #0086,ITA,M,nyc,2024,2024-11-03,98,7709
Lelisa Tola #0223,USA,M,nyc,2024,2024-11-03,99,7714
Ayele Cherono #0038,BLR,M,nyc,2024,2024-11-03,100,7720
Emily Gemechu #0197,CHN,W,nyc,2024,2024-11-03,1,7959
Sifan Gidey #0347,CHN,W,nyc,2024,2024-11-03,2,7967
Keira Salpeter #0322,GER,W,nyc,2024,2024-11-03,3,7969
Molly Sisson #0090,KEN,W,nyc,2024,2024-11-03,4,7979
Keira Reichmann #0379,NED,W,nyc,2024,2024-11-03,5,8006
Tirunesh Jepkosgei #0258,NED,W,nyc,2024,2024-11-03,6,8022
Sara Asefa #0348,ITA,W,nyc,2024,2024-11-03,7,8029
Tigist Gidey #0158,ESP,W,nyc,2024,2024-11-03,8,8033
Roza Hassan #0067,IRL,W,nyc,2024,2024-11-03,9,8034
Almaz Keitany #0248,PRK,W,nyc,2024,2024-11-03,10,8036
Peres Sisson #0303,AUS,W,nyc,2024,2024-11-03,11,8040
Roza Hassan #0032,CHN,W,nyc,2024,2024-11-03,12,8049
Mary Ndereba #0107,RUS,W,nyc,2024,2024-11-03,13,8050
Lonnie Gemechu #0235,IRL,W,nyc,2024,2024-11-03,14,8050
Yalemzerf Dereje #0180,GBR,W,nyc,2024,2024-11-03,15,8057
Tigist Dibaba #0188,USA,W,nyc,2024,2024-11-03,16,8058
Mary Cheruiyot #0071,NED,W,nyc,2024,2024-11-03,17,8060
Emily Hassan #0387,JPN,W,nyc,2024,2024-11-03,18,8062
Ruth Degefa #0170,BHR,W,nyc,2024,2024-11-03,19,8064
Lonah Hall #0369,CZE,W,nyc,2024,2024-11-03,20,8067
Molly Kiplagat #0233,ROU,W,nyc,2024,2024-11-03,21,8081
Sifan Diver #0031,CZE,W,nyc,2024,2024-11-03,22,8094
Peres Sisson #0398,ESP,W,nyc,2024,2024-11-03,23,8096
Tigist Yehualaw #0232,KEN,W,nyc,2024,2024-11-03,24,8100
Sutume Ayana #0375,GBR,W,nyc,2024,2024-11-03,25,8101
Catherine Dereje #0231,POL,W,nyc,2024,2024-11-03,26,8105
Lilian Yehualaw #0103,PRK,W,nyc,2024,2024-11-03,27,8106
Tigist Salpeter #0323,CHN,W,nyc,2024,2024-11-03,28,8108
Lilian Frey #0139,RUS,W,nyc,2024,2024-11-03,29,8115
Yalemzerf Diver #0030,CZE,W,nyc,2024,2024-11-03,30,8119
Peres Sisson #0234,ITA,W,nyc,2024,2024-11-03,31,8126
Eunice Ayana #0217,ITA,W,nyc,2024,2024-11-03,32,8127
Molly Degefa #0190,ETH,W,nyc,2024,2024-11-03,33,8131
Joyciline Jepchirchir #0298,CZE,W,nyc,2024,2024-11-03,34,8134
Tirunesh Chepkirui #0193,ROU,W,nyc,2024,2024-11-03,35,8136
Ruth Sisson #0218,NED,W,nyc,2024,2024-11-03,36,8136
Emily Sisson #0187,CAN,W,nyc,2024,2024-11-03,37,8138
Vivian Hassan #0136,BHR,W,nyc,2024,2024-11-03,38,8140
Lilian Yehualaw #0049,RUS,W,nyc,2024,2024-11-03,39,8142
Tirunesh Kiplagat #0124,ISR,W,nyc,2024,2024-11-03,40,8143
Hiwot Frey #0266,RUS,W,nyc,2024,2024-11-03,41,8145
Vivian Jepchirchir #0175,AUS,W,nyc,2024,2024-11-03,42,8146
Lonah Diver #0214,JPN,W,nyc,2024,2024-11-03,43,8147
Keira Frey #0176,AUS,W,nyc,2024,2024-11-03,44,8151
Molly Kiplagat #0192,RUS,W,nyc,2024,2024-11-03,45,8151
Eunice Dereje #0381,ESP,W,nyc,2024,2024-11-03,46,8151
Aliphine Dereje #0088,ETH,W,nyc,2024,2024-11-03,47,8153
Tigist Chepngetich #0006,NED,W,nyc,2024,2024-11-03,48,8155
Emily Salpeter #0159,ESP,W,nyc,2024,2024-11-03,49,8157
Mary Gidey #0390,BHR,W,nyc,2024,2024-11-03,50,8159
Aliphine Hassan #0313,KEN,W,nyc,2024,2024-11-03,51,8160
Tigist Hall #0003,ESP,W,nyc,2024,2024-11-03,52,8161
